Date,NVDA.US_Close,TSLA.US_Close,AAPL.US_Close,GOOG.US_Close,NVDA.US_High,TSLA.US_High,AAPL.US_High,GOOG.US_High,NVDA.US_Low,TSLA.US_Low,AAPL.US_Low,GOOG.US_Low,NVDA.US_Open,TSLA.US_Open,AAPL.US_Open,GOOG.US_Open,NVDA.US_Volume,TSLA.US_Volume,AAPL.US_Volume,GOOG.US_Volume
2021-05-27,154.565,210.283,124.191,120.126,157.183,210.377,126.524,122.0,154.286,205.403,123.991,120.1,156.683,206.747,125.348,121.847,58261201.184784,79111779.0,95456492.325221,38962260.0
2021-05-26,156.683,206.377,125.746,121.676,157.623,208.723,126.275,122.147,155.545,200.5,125.328,120.626,157.023,202.52,125.856,120.642,37116286.504176,85917915.0,57072703.5832,21856380.0
2021-05-25,156.164,201.563,125.796,120.454,157.863,204.663,127.202,121.644,154.505,198.57,125.228,120.149,157.343,202.437,126.704,121.0,43625812.744881,84017799.0,72641785.203338,18838560.0
2021-05-24,155.805,202.147,125.996,120.334,157.133,204.827,126.824,120.924,151.46,191.217,124.849,118.006,151.819,193.867,124.919,118.35,55590089.489751,103674267.0,63646953.47298,21243780.0
2021-05-21,149.624,193.627,124.341,117.255,151.919,198.893,126.883,118.45,148.395,193.333,124.121,117.118,151.34,198.703,126.704,118.3,67430772.242156,78091785.0,79991714.88769,22832640.0
2021-05-20,145.837,195.593,126.195,117.804,146.545,196.283,126.604,118.017,142.431,190.357,124.011,116.054,142.74,191.667,124.141,116.402,32222063.927418,92463357.0,77531992.021659,23831860.0
2021-05-19,140.392,187.82,123.603,115.436,140.522,188.737,123.833,115.838,135.17,182.327,121.789,113.176,135.4,184.183,122.087,113.22,34467188.415201,118735185.0,93425199.287962,19350880.0
2021-05-18,139.893,192.623,123.763,115.172,143.759,198.75,125.886,117.158,139.773,187.793,123.693,115.158,142.391,189.333,125.467,116.845,18661837.789734,110491701.0,63899131.330342,17302380.0
2021-05-17,141.392,192.277,125.178,116.07,141.422,196.577,125.826,116.167,138.279,187.067,124.081,114.75,141.302,191.851,125.716,115.466,21740504.577311,97171080.0,74896552.813033,19848320.0
2021-05-14,142.152,196.58,126.334,115.808,142.999,197.623,126.774,116.057,137.229,190.153,124.759,114.166,138.637,194.47,125.158,114.592,25912058.895344,100112568.0,82637258.824173,26624960.0
2021-05-13,136.389,190.563,123.882,113.098,140.542,202.153,125.059,113.83,134.332,186.55,123.175,112.136,140.073,200.515,123.493,113.054,28628610.574175,132554748.0,106790889.53037,26670160.0
2021-05-12,137.319,196.63,121.699,111.954,142.321,206.803,123.553,114.268,136.829,195.588,121.18,111.503,139.833,200.83,122.327,113.086,30400249.289357,101470938.0,113157247.23279,34933280.0
2021-05-11,142.78,205.733,124.819,115.438,143.269,209.033,125.178,116.1,137.239,198.533,121.699,114.15,137.989,199.747,122.427,114.593,28614368.714237,139511688.0,127250464.84119,32110960.0
2021-05-10,142.381,209.68,125.746,117.083,147.765,221.683,128.418,118.9,142.221,209.203,125.706,116.736,147.575,221.633,128.289,118.744,26942951.681585,94177251.0,88844567.869401,26005420.0
2021-05-07,147.825,224.123,129.076,119.934,149.414,230.0,130.113,120.82,146.436,220.073,128.348,119.5,147.785,221.933,129.705,120.0,22977566.909498,70407516.0,79666723.609191,23277840.0
2021-05-06,144.947,221.18,128.398,119.068,145.427,227.007,128.408,119.136,141.902,216.667,125.806,117.117,144.667,226.92,126.554,117.532,19375899.25515,83353857.0,78948237.737822,20617180.0
2021-05-05,144.297,223.647,126.764,117.837,147.845,228.432,129.096,119.11,143.599,222.447,126.634,117.57,146.795,227.02,127.86,118.421,29259396.608429,65705682.0,84882432.258571,21805500.0
2021-05-04,143.229,224.533,126.514,117.712,146.097,227.815,130.123,118.963,139.833,219.234,125.398,115.585,146.087,226.313,129.824,118.487,40611722.939765,89217957.0,139008365.89551,35120300.0
2021-05-03,148.075,228.3,131.169,119.758,152.169,235.333,132.675,120.985,147.585,226.833,130.462,119.225,150.95,234.6,130.671,120.136,20431049.461293,81129429.0,75923591.975993,33787780.0
2021-04-30,149.802,236.48,130.093,120.506,153.338,238.49,132.177,121.357,149.673,222.047,129.695,120.108,151.44,222.53,130.413,120.224,20230482.941795,122276166.0,110992156.32443,39142600.0
2021-04-29,152.939,225.667,132.097,121.494,154.046,234.083,135.656,121.826,150.42,222.833,131.081,120.114,153.686,233.17,135.058,120.516,17353508.085034,86536347.0,152686653.72797,39553540.0
2021-04-28,152.459,231.467,132.197,118.996,155.005,236.167,133.612,122.619,151.859,231.2,131.699,118.742,153.338,232.137,132.905,120.357,20982563.084353,66813141.0,108890965.733,59728780.0
2021-04-27,153.508,234.913,132.984,115.356,156.393,241.333,134.002,116.872,153.228,234.45,132.715,115.214,155.465,239.32,133.602,116.8,16489475.549103,88310985.0,66708595.738904,31971660.0
2021-04-26,154.465,246.067,133.314,116.337,154.475,249.767,133.652,117.063,150.95,244.202,132.177,115.692,151.55,247.0,133.423,115.996,19818378.143714,93115506.0,67607192.315856,20833000.0
2021-04-23,152.349,243.133,132.915,115.765,153.038,245.787,133.712,116.291,148.705,238.487,130.791,113.91,149.044,239.933,130.791,114.173,22821749.507421,85241667.0,79583278.858834,28703240.0
2021-04-22,148.205,239.897,130.571,113.396,154.076,251.257,132.755,115.188,147.545,239.347,130.043,112.822,153.438,247.167,131.659,114.662,27832935.761927,106770765.0,85453924.130221,21096160.0
2021-04-21,153.288,248.04,132.117,114.664,153.308,248.28,132.356,114.766,150.72,232.667,129.933,112.929,150.89,234.923,130.991,114.262,21720083.968943,93646542.0,69569639.998623,23934620.0
2021-04-20,151.41,239.663,131.728,114.682,154.655,245.75,134.121,115.48,149.334,236.895,130.443,113.586,152.919,239.14,133.612,115.394,33478627.715314,106827114.0,95807339.229087,21774980.0
2021-04-19,153.308,238.21,133.433,115.12,157.753,241.8,134.061,115.922,152.029,230.6,131.957,114.392,155.055,239.867,132.127,114.599,40520873.00984,119058678.0,95253453.897844,24688900.0
2021-04-16,158.801,246.593,132.765,114.888,161.338,249.803,133.264,115.322,158.331,241.533,131.897,114.222,160.208,242.883,132.895,115.15,33586290.72961,83938578.0,85813587.84547,22601800.0
2021-04-15,161.048,246.283,133.094,114.833,161.818,247.897,133.592,115.33,156.004,240.437,132.257,113.3,156.304,247.7,132.426,113.849,59965072.917099,83546700.0,90284739.34232,27472240.0
2021-04-14,152.459,244.077,130.661,112.742,156.883,260.263,133.592,113.899,151.979,242.677,130.283,112.46,155.935,256.9,133.532,113.758,38625559.200488,147052302.0,88138126.625004,20219340.0
2021-04-13,156.473,254.107,133.024,113.364,156.683,254.333,133.254,113.86,150.96,236.887,130.561,112.804,152.019,237.567,131.071,113.074,67753389.819207,133958424.0,92224324.501557,23316080.0
2021-04-12,151.789,233.993,129.874,112.739,153.208,234.933,131.469,113.766,141.122,227.363,129.266,111.923,142.62,228.567,131.15,113.312,87102156.048314,87407010.0,92379372.994493,31317020.0
2021-04-09,143.719,225.673,131.619,114.294,143.799,226.99,131.659,114.452,141.482,223.143,128.129,112.686,141.862,225.923,128.458,112.835,19555244.161785,64311261.0,107806308.3566,20887300.0
2021-04-08,142.89,227.933,129.007,113.272,144.437,229.85,129.036,114.2,142.211,223.882,127.182,112.884,142.251,225.793,127.61,113.898,24489276.661989,71772987.0,89776956.205014,27165180.0
2021-04-07,141.172,223.657,126.564,112.484,142.152,230.46,126.584,112.75,136.859,222.613,123.843,111.267,138.547,229.0,124.53,111.306,25177562.803982,78928299.0,84342642.791985,25797220.0
2021-04-06,138.358,230.54,124.909,111.238,140.272,232.183,125.806,111.883,137.479,227.123,124.351,110.74,139.733,230.1,125.198,111.125,19212082.821924,84815517.0,81012596.325386,27060720.0
2021-04-05,139.613,230.35,124.6,111.278,139.873,236.053,124.859,111.866,137.069,228.233,121.789,107.581,138.418,235.903,122.586,107.647,25617124.03367,125528301.0,89581507.858607,43297500.0
2021-04-01,137.859,220.583,121.719,106.888,138.438,230.807,122.885,107.147,134.85,219.807,121.21,104.844,135.46,229.457,122.377,104.898,30887728.610502,105895134.0,75877143.729732,33979560.0
2021-03-31,133.222,222.643,120.881,103.432,134.452,224.0,122.237,104.666,129.568,213.703,119.884,102.837,129.908,215.54,120.383,102.956,31539291.700124,100011864.0,119565552.49516,29198600.0
2021-03-30,128.469,211.873,118.668,102.777,129.498,212.553,119.156,103.539,126.801,197.003,117.631,102.202,128.169,200.583,118.868,102.882,20059387.380212,118297077.0,86570988.052942,20735480.0
2021-03-29,129.229,203.763,120.124,102.797,130.367,205.493,121.3,102.922,126.751,198.673,119.476,100.781,127.949,205.213,120.383,101.394,27405461.690081,85910955.0,81667345.377003,24595540.0
2021-03-26,128.139,206.237,119.944,101.778,128.309,214.607,120.214,102.55,123.494,199.963,117.691,100.701,125.293,213.957,119.106,101.943,36468054.592001,101558481.0,95058447.896582,29876000.0
2021-03-25,125.104,213.463,119.336,102.218,126.901,215.167,120.392,102.944,122.476,203.167,117.771,100.536,124.754,204.333,118.309,102.24,29572157.825158,117674550.0,99881989.991578,28378140.0
2021-03-24,126.182,210.09,118.848,102.253,131.334,222.673,121.619,103.91,126.122,210.037,118.818,102.078,131.254,222.637,121.539,103.268,24631914.536344,101385522.0,89459553.001383,23080580.0
2021-03-23,130.456,220.72,121.26,102.648,133.182,225.933,122.945,103.615,129.957,219.17,120.871,101.961,132.284,225.257,122.048,102.585,22248019.02341,91475610.0,96469005.314981,27339940.0
2021-03-22,131.604,223.333,122.107,101.929,133.682,233.207,122.586,102.899,128.819,222.917,119.017,101.304,128.879,228.197,119.086,102.092,29838529.867764,118536663.0,113086727.78749,39096320.0
2021-03-19,128.209,218.29,118.748,102.16,128.969,219.077,120.164,102.655,125.873,208.207,118.439,100.884,127.25,215.533,118.668,102.102,29979191.263524,128681934.0,187496739.0576,46297860.0
2021-03-18,126.971,217.72,119.276,101.811,131.584,229.743,121.898,103.775,126.921,217.333,119.076,101.678,131.104,228.097,121.599,103.05,29476322.6435,100107066.0,122744497.47141,27248600.0
2021-03-17,133.152,233.937,123.463,104.554,134.272,234.577,124.56,105.489,129.648,217.003,121.071,102.7,130.147,218.957,122.755,103.802,24434096.463522,121117359.0,113107293.32602,25980320.0
2021-03-16,132.653,225.627,124.271,104.626,134.86,235.973,125.896,106.178,130.914,223.667,123.413,103.5,133.302,234.45,124.401,103.949,27266163.003219,96587016.0,116437175.29239,29831280.0
2021-03-15,131.654,235.98,122.695,103.324,131.814,237.727,122.705,103.353,127.419,228.013,119.176,102.176,128.399,231.363,120.144,103.115,22295547.62643,88270437.0,93562229.989904,25966500.0
2021-03-12,128.309,231.243,119.764,103.096,128.639,231.627,119.904,104.513,125.653,222.046,117.93,102.378,126.232,223.333,119.156,104.25,24444091.998376,100751520.0,89029652.700997,34515880.0
2021-03-11,129.688,233.2,120.692,105.738,130.207,234.167,121.928,106.285,127.09,225.727,119.994,103.619,129.249,233.133,121.26,103.703,30050062.138811,108761676.0,104107708.1407,24781600.0
2021-03-10,124.434,222.687,118.748,102.752,129.548,239.283,120.901,103.75,124.334,218.353,118.22,101.668,128.149,233.55,120.422,103.588,38512802.798853,181817016.0,113118096.17683,25371840.0
2021-03-09,124.954,224.527,119.824,102.635,125.923,226.03,120.792,103.902,120.359,198.403,117.561,102.392,121.066,202.727,117.801,103.5,52284571.220141,202569984.0,130885065.43818,33946120.0
2021-03-08,115.665,187.667,115.149,101.208,124.424,206.708,119.734,106.44,115.395,186.263,114.999,101.08,124.214,200.183,119.665,105.056,54436128.370247,155360874.0,155996686.33365,32948580.0
2021-03-05,124.324,199.317,120.154,105.427,125.214,209.281,120.672,105.906,116.523,179.83,116.345,102.321,125.214,208.687,119.714,103.656,54408784.079267,268189377.0,155380276.87037,43904360.0
2021-03-04,123.414,207.147,118.888,102.455,129.459,291.313,122.317,104.462,120.568,200.0,117.392,101.014,127.709,218.6,120.482,101.168,57466434.511383,197758590.0,180024589.71076,42360120.0
2021-03-03,127.749,217.733,120.792,101.336,134.212,233.567,124.411,104.426,127.689,217.235,120.572,100.5,133.962,229.33,123.513,103.36,37845905.479413,90623880.0,114151844.74267,29683620.0
2021-03-02,133.752,228.813,123.823,103.792,138.896,240.37,127.382,105.218,133.662,228.333,123.713,103.563,138.687,239.427,127.072,103.81,26472181.314225,71196474.0,103334103.65702,22691900.0
2021-03-01,138.109,239.477,126.454,104.076,138.936,290.667,126.594,104.326,135.23,228.35,121.509,102.305,138.438,230.037,122.467,102.826,35399563.655979,81408717.0,117528464.83681,28102300.0
2021-02-26,136.839,225.167,119.994,101.843,138.239,235.567,123.553,103.55,133.302,219.837,119.934,100.803,137.219,233.333,121.31,102.526,50208295.47633,123267519.0,166287343.58977,41676020.0
2021-02-25,132.773,227.407,119.724,101.568,143.419,245.736,125.148,104.744,131.864,223.527,119.286,101.064,140.132,242.05,123.383,103.372,82633295.895299,117071565.0,149754794.12314,36568640.0
2021-02-24,144.657,247.34,124.051,104.758,144.737,248.333,124.261,105.039,137.249,231.39,120.961,101.907,140.912,237.283,123.643,102.092,44935057.597218,110300850.0,112205193.09468,24966980.0
2021-02-23,141.102,232.947,124.56,103.543,142.062,237.87,125.408,104.101,133.592,206.333,117.163,100.101,140.442,220.71,122.477,101.25,39169328.111329,199820646.0,159933988.42728,33347540.0
2021-02-22,143.229,238.167,124.699,103.244,150.98,256.167,128.378,104.571,142.919,236.733,124.301,103.107,147.405,254.213,126.674,103.35,32663537.555341,111809148.0,105006950.68199,27350660.0
2021-02-19,148.914,260.433,128.528,105.057,151.42,265.597,129.345,106.527,148.125,259.123,127.462,104.87,149.892,265.0,128.897,105.964,27234932.83918,56874765.0,88588858.272236,29152240.0
2021-02-18,147.945,262.46,128.368,105.86,148.385,264.897,128.648,106.637,145.417,258.757,126.076,105.186,146.945,260.3,127.86,105.52,23461939.334455,53871174.0,97873193.36452,22437100.0
2021-02-17,148.715,266.05,129.475,106.416,151.879,266.613,130.851,106.683,147.455,254.003,128.129,104.946,151.36,259.697,129.884,105.0,27633302.412666,78236694.0,99114588.370422,21418820.0
2021-02-16,152.939,265.407,131.808,106.095,153.358,273.667,134.6,107.634,149.154,264.147,131.409,105.218,150.291,272.667,134.081,105.218,32270030.079145,59406972.0,81421910.02318,22676760.0
2021-02-12,149.264,272.04,133.962,105.206,152.549,272.443,134.121,105.441,147.405,261.777,132.317,104.157,150.151,267.087,132.944,104.512,37561976.419514,71304939.0,60776312.028814,17117300.0
2021-02-11,152.159,270.553,133.722,104.794,152.369,276.627,134.978,105.102,148.904,267.242,132.376,103.866,149.454,270.813,134.49,104.976,45186500.91853,64868259.0,64954604.96077,18913000.0
2021-02-10,147.295,268.273,133.982,104.769,148.705,281.607,135.576,105.418,143.079,266.673,132.994,103.155,144.297,281.212,135.068,104.71,48646904.421235,108648270.0,73813136.209743,22709280.0
2021-02-09,142.301,283.153,134.6,104.176,145.497,286.6,136.444,105.256,141.902,280.583,134.44,103.927,143.079,285.04,135.208,103.927,28822175.313124,45472953.0,77579906.727334,17797000.0
2021-02-08,144.059,287.807,135.496,104.646,144.407,292.59,135.546,106.177,136.959,284.917,133.513,103.6,136.959,289.89,134.62,105.295,43562283.075799,60485157.0,72045430.726032,24848220.0
2021-02-05,135.6,284.077,135.347,104.9,137.059,288.257,135.995,105.126,135.15,279.657,134.45,102.966,136.939,281.667,135.926,103.5,16954284.440503,55699911.0,76488184.868271,30702700.0
2021-02-04,136.339,283.33,135.766,103.118,136.429,285.5,135.776,103.928,133.072,277.807,132.984,102.13,135.0,285.0,134.69,103.444,20180171.849406,47437983.0,85193622.569176,37046580.0
2021-02-03,135.0,284.897,132.346,103.504,139.006,292.693,134.16,105.825,134.86,284.355,132.027,100.919,136.05,292.34,134.15,103.65,24597395.247593,55030530.0,90959898.459692,82363400.0
2021-02-02,135.26,290.93,133.383,96.3755,135.41,293.5,134.7,97.788,132.553,280.734,133.004,95.7245,133.682,281.56,134.121,96.128,22094547.563249,73038639.0,84305392.516186,45474460.0
2021-02-01,132.064,279.937,132.546,95.0675,132.404,280.667,133.772,96.1196,128.729,265.187,129.365,92.5465,130.237,271.43,132.167,92.6785,21770407.076399,76174155.0,107515160.99537,32043640.0
2021-01-29,129.598,264.51,130.393,91.787,133.042,280.803,135.128,92.864,128.819,260.033,128.678,90.51,130.456,276.667,134.22,92.3085,27217684.208616,104972262.0,179654866.40492,32251040.0
2021-01-28,130.207,278.477,135.477,93.1555,133.092,282.667,140.302,94.9415,129.309,267.0,135.088,92.132,129.668,273.333,137.859,92.197,22884127.732539,79134144.0,144333199.38683,35462760.0
2021-01-27,128.879,288.053,140.372,91.5395,132.024,297.167,142.585,94.5,127.639,286.22,138.747,90.45,132.004,290.117,141.738,94.1265,37212710.424138,82001865.0,142534495.6393,54965840.0
2021-01-26,134.042,294.363,141.468,95.862,136.14,298.633,142.585,96.25,133.572,290.533,139.684,94.2122,135.5,297.127,141.908,94.442,16435770.200164,69394809.0,99571668.322458,26262780.0
2021-01-25,136.229,293.6,141.229,94.97,137.979,300.133,143.363,96.479,132.064,279.607,134.928,93.3765,137.509,285.0,141.378,96.0335,25168894.934081,123520191.0,159503736.05627,38546400.0
2021-01-22,136.819,282.213,137.411,95.0525,138.109,282.667,138.189,95.5475,135.96,276.207,133.413,94.088,137.089,278.103,134.67,94.784,24738647.384168,60199491.0,115833367.14895,25444640.0
2021-01-21,138.368,281.663,135.258,94.5625,139.673,285.24,138.009,96.743,132.234,280.473,132.007,94.3555,133.882,285.0,132.217,94.9,33911805.940427,61794399.0,121976420.79746,41278640.0
2021-01-20,133.352,283.483,130.462,94.345,134.002,286.5,130.921,95.1855,130.267,279.093,127.022,91.2765,130.816,286.247,127.132,91.573,25916580.565724,76997649.0,105571775.27887,49805160.0
2021-01-19,129.957,281.517,126.304,89.543,130.646,283.333,127.182,90.4638,128.149,277.667,125.447,87.073,129.868,279.267,126.255,87.6125,22670732.124782,76100940.0,91846811.50775,34692280.0
2021-01-15,128.299,275.387,125.627,86.8095,132.952,286.633,128.688,87.8,128.189,273.033,125.497,86.0775,131.984,284.0,127.252,86.9095,27842042.181789,116332788.0,112938197.11484,26843400.0
2021-01-14,131.704,281.667,127.382,87.009,135.69,287.667,129.435,88.7505,131.504,279.583,127.232,86.67,135.44,281.13,129.236,87.681,28377170.256629,93798981.0,91304807.306292,23589540.0
2021-01-13,135.01,284.803,129.325,87.72,135.94,286.823,129.884,88.2518,133.542,277.333,126.962,86.9005,134.592,284.253,127.232,86.929,21051167.116917,99937488.0,89700856.791374,21882620.0
2021-01-12,134.542,283.147,127.272,87.3275,137.239,289.333,128.159,88.902,133.142,275.78,125.368,86.2655,137.219,277.0,126.972,87.696,29214836.728321,138812160.0,93054957.405156,27153820.0
2021-01-11,135.91,270.397,127.452,88.336,139.296,284.81,128.638,89.7158,133.322,267.874,126.972,88.026,133.882,283.133,127.66,89.3035,52022303.324322,178662438.0,101828767.02085,24194700.0
2021-01-08,132.463,293.34,130.482,90.3605,133.902,294.83,131.061,90.492,130.127,279.463,128.698,88.6768,133.322,285.333,130.861,89.399,29320165.815766,225166584.0,106420600.50421,41020040.0
2021-01-07,133.142,272.013,129.355,89.3625,133.472,272.33,130.063,89.42,128.569,258.4,126.334,86.8525,129.379,259.21,126.834,87.003,46254328.022077,154496844.0,110893569.52804,45300440.0
2021-01-06,125.853,251.993,125.108,86.7645,132.144,258.0,129.485,87.4,125.573,249.7,124.889,84.95,131.924,252.83,126.195,85.1315,58175846.145698,134099895.0,156949697.38167,52042280.0
2021-01-05,133.742,245.037,129.445,87.046,134.132,246.947,130.173,87.3835,130.566,239.733,126.902,85.9008,130.696,241.22,127.362,86.25,32350254.684432,96735495.0,98837299.150952,22906940.0
2021-01-04,130.835,243.257,127.88,86.412,136.219,248.163,132.027,88.0325,129.329,239.063,125.268,85.3925,130.746,239.82,131.937,87.877,56193177.78979,145914567.0,145022130.38363,38037100.0
